,Provincias,Sexo,Periodo,Poblacion,Defunciones,Nacimientos,Delitos,Tasa de mortalidad,Tasa de natalidad,Tasa de criminalidad
1663,12-Castellón/Castelló,Mujeres,2006,278421,2237,3298,,8.03,11.85,
1664,12-Castellón/Castelló,Mujeres,2007,285203,2284,3230,,8.01,11.33,
1665,12-Castellón/Castelló,Mujeres,2008,295086,2425,3446,,8.22,11.68,
1666,12-Castellón/Castelló,Mujeres,2009,298841,2348,3157,,7.86,10.56,
1667,12-Castellón/Castelló,Mujeres,2010,300784,2344,3092,,7.79,10.28,
1668,12-Castellón/Castelló,Mujeres,2011,301489,2379,2902,,7.89,9.63,
1669,12-Castellón/Castelló,Mujeres,2012,301637,2350,2819,,7.79,9.35,
1670,12-Castellón/Castelló,Mujeres,2013,300707,2412,2662,,8.02,8.85,
1671,12-Castellón/Castelló,Mujeres,2014,294704,2478,2582,,8.41,8.76,
1672,12-Castellón/Castelló,Mujeres,2015,292607,2621,2495,,8.96,8.53,
1673,12-Castellón/Castelló,Mujeres,2016,291443,2481,2517,942.0,8.51,8.64,3.23
1674,12-Castellón/Castelló,Mujeres,2017,290003,2593,2265,971.0,8.94,7.81,3.35
1675,12-Castellón/Castelló,Mujeres,2018,290539,2721,2208,961.0,9.37,7.6,3.31
1676,12-Castellón/Castelló,Mujeres,2019,291885,2493,2130,1083.0,8.54,7.3,3.71
1677,12-Castellón/Castelló,Mujeres,2020,294791,2793,2017,678.0,9.47,6.84,2.3
1678,12-Castellón/Castelló,Mujeres,2021,295649,2828,1980,862.0,9.57,6.7,2.92
1679,12-Castellón/Castelló,Mujeres,2022,,2737,2043,876.0,,,
1680,12-Castellón/Castelló,Total,1975,,4335,6853,,,,
1681,12-Castellón/Castelló,Total,1976,,4089,7245,,,,
1682,12-Castellón/Castelló,Total,1977,,4096,7040,,,,
1683,12-Castellón/Castelló,Total,1978,,4292,7020,,,,
1684,12-Castellón/Castelló,Total,1979,,4150,6828,,,,
1685,12-Castellón/Castelló,Total,1980,,3964,6399,,,,
1686,12-Castellón/Castelló,Total,1981,,4095,5946,,,,
1687,12-Castellón/Castelló,Total,1982,,3935,5636,,,,
1688,12-Castellón/Castelló,Total,1983,,4181,5212,,,,
1689,12-Castellón/Castelló,Total,1984,,4098,5116,,,,
1690,12-Castellón/Castelló,Total,1985,,4295,4819,,,,
1691,12-Castellón/Castelló,Total,1986,,4224,4651,,,,
1692,12-Castellón/Castelló,Total,1987,,4237,4746,,,,
1693,12-Castellón/Castelló,Total,1988,,4318,4470,,,,
1694,12-Castellón/Castelló,Total,1989,,4281,4418,,,,
1695,12-Castellón/Castelló,Total,1990,,4475,4349,,,,
1696,12-Castellón/Castelló,Total,1991,,4663,4358,,,,
1697,12-Castellón/Castelló,Total,1992,,4394,4320,,,,
1698,12-Castellón/Castelló,Total,1993,,4465,4328,,,,
1699,12-Castellón/Castelló,Total,1994,,4567,4145,,,,
1700,12-Castellón/Castelló,Total,1995,,4607,4241,,,,
1701,12-Castellón/Castelló,Total,1996,456727,4682,4209,,10.25,9.22,
1702,12-Castellón/Castelló,Total,1997,,4709,4306,,,,
1703,12-Castellón/Castelló,Total,1998,461712,4796,4314,,10.39,9.34,
1704,12-Castellón/Castelló,Total,1999,467895,4945,4514,,10.57,9.65,
1705,12-Castellón/Castelló,Total,2000,474385,4633,4642,,9.77,9.79,
1706,12-Castellón/Castelló,Total,2001,485173,4775,4967,,9.84,10.24,
1707,12-Castellón/Castelló,Total,2002,501237,4794,5400,,9.56,10.77,
1708,12-Castellón/Castelló,Total,2003,518239,5057,5600,,9.76,10.81,
1709,12-Castellón/Castelló,Total,2004,527345,4757,5685,,9.02,10.78,
1710,12-Castellón/Castelló,Total,2005,543432,5030,6009,,9.26,11.06,
1711,12-Castellón/Castelló,Total,2006,559761,4832,6686,,8.63,11.94,
1712,12-Castellón/Castelló,Total,2007,573282,4837,6687,,8.44,11.66,
1713,12-Castellón/Castelló,Total,2008,594915,4957,7206,,8.33,12.11,
1714,12-Castellón/Castelló,Total,2009,602301,5030,6571,,8.35,10.91,
1715,12-Castellón/Castelló,Total,2010,604274,4837,6320,,8.0,10.46,
1716,12-Castellón/Castelló,Total,2011,604344,4965,6115,,8.22,10.12,
1717,12-Castellón/Castelló,Total,2012,604564,4984,5818,,8.24,9.62,
1718,12-Castellón/Castelló,Total,2013,601699,4971,5470,,8.26,9.09,
1719,12-Castellón/Castelló,Total,2014,587508,5036,5367,,8.57,9.14,
1720,12-Castellón/Castelló,Total,2015,582327,5382,5098,,9.24,8.75,
1721,12-Castellón/Castelló,Total,2016,579245,5139,5103,5269.0,8.87,8.81,9.1
1722,12-Castellón/Castelló,Total,2017,575470,5293,4785,5770.0,9.2,8.31,10.03
1723,12-Castellón/Castelló,Total,2018,576898,5595,4580,5479.0,9.7,7.94,9.5
1724,12-Castellón/Castelló,Total,2019,579962,5268,4444,5659.0,9.08,7.66,9.76
1725,12-Castellón/Castelló,Total,2020,585590,5685,4164,4227.0,9.71,7.11,7.22
1726,12-Castellón/Castelló,Total,2021,587064,5934,4063,5205.0,10.11,6.92,8.87
1727,12-Castellón/Castelló,Total,2022,,5854,4178,5410.0,,,
1728,13-Ciudad Real,Hombres,1975,,2350,3978,,,,
1729,13-Ciudad Real,Hombres,1976,,2220,3850,,,,
1730,13-Ciudad Real,Hombres,1977,,2247,3767,,,,
1731,13-Ciudad Real,Hombres,1978,,2297,3798,,,,
1732,13-Ciudad Real,Hombres,1979,,2253,3695,,,,
1733,13-Ciudad Real,Hombres,1980,,2126,3652,,,,
1734,13-Ciudad Real,Hombres,1981,,2336,3543,,,,
1735,13-Ciudad Real,Hombres,1982,,2114,3508,,,,
1736,13-Ciudad Real,Hombres,1983,,2327,3435,,,,
1737,13-Ciudad Real,Hombres,1984,,2266,3448,,,,
1738,13-Ciudad Real,Hombres,1985,,2287,3186,,,,
1739,13-Ciudad Real,Hombres,1986,,2321,3233,,,,
1740,13-Ciudad Real,Hombres,1987,,2234,3133,,,,
1741,13-Ciudad Real,Hombres,1988,,2295,3176,,,,
1742,13-Ciudad Real,Hombres,1989,,2310,3046,,,,
1743,13-Ciudad Real,Hombres,1990,,2441,3024,,,,
1744,13-Ciudad Real,Hombres,1991,,2506,3025,,,,
1745,13-Ciudad Real,Hombres,1992,,2390,2906,,,,
1746,13-Ciudad Real,Hombres,1993,,2416,2876,,,,
1747,13-Ciudad Real,Hombres,1994,,2412,2836,,,,
1748,13-Ciudad Real,Hombres,1995,,2424,2656,,,,
1749,13-Ciudad Real,Hombres,1996,234355,2474,2499,,10.56,10.66,
1750,13-Ciudad Real,Hombres,1997,,2381,2433,,,,
1751,13-Ciudad Real,Hombres,1998,234972,2509,2391,,10.68,10.18,
1752,13-Ciudad Real,Hombres,1999,234828,2535,2296,,10.8,9.78,
1753,13-Ciudad Real,Hombres,2000,233538,2333,2364,,9.99,10.12,
1754,13-Ciudad Real,Hombres,2001,234988,2424,2315,,10.32,9.85,
1755,13-Ciudad Real,Hombres,2002,238380,2589,2271,,10.86,9.53,
1756,13-Ciudad Real,Hombres,2003,240603,2586,2328,,10.75,9.68,
1757,13-Ciudad Real,Hombres,2004,243698,2506,2492,,10.28,10.23,
1758,13-Ciudad Real,Hombres,2005,247795,2564,2529,,10.35,10.21,
1759,13-Ciudad Real,Hombres,2006,251565,2463,2673,,9.79,10.63,
1760,13-Ciudad Real,Hombres,2007,253473,2545,2574,,10.04,10.15,
1761,13-Ciudad Real,Hombres,2008,260649,2580,2881,,9.9,11.05,
1762,13-Ciudad Real,Hombres,2009,263038,2555,2728,,9.71,10.37,
1763,13-Ciudad Real,Hombres,2010,264098,2456,2614,,9.3,9.9,
1764,13-Ciudad Real,Hombres,2011,264078,2467,2596,,9.34,9.83,
1765,13-Ciudad Real,Hombres,2012,264067,2663,2459,,10.08,9.31,
1766,13-Ciudad Real,Hombres,2013,260888,2570,2355,,9.85,9.03,
1767,13-Ciudad Real,Hombres,2014,257918,2581,2192,,10.01,8.5,
1768,13-Ciudad Real,Hombres,2015,254571,2841,2148,,11.16,8.44,
1769,13-Ciudad Real,Hombres,2016,250847,2699,2184,2729.0,10.76,8.71,10.88
1770,13-Ciudad Real,Hombres,2017,248328,2735,2144,2826.0,11.01,8.63,11.38
1771,13-Ciudad Real,Hombres,2018,246656,2577,1899,3264.0,10.45,7.7,13.23
1772,13-Ciudad Real,Hombres,2019,244877,2614,1849,3348.0,10.67,7.55,13.67
1773,13-Ciudad Real,Hombres,2020,244842,3518,1764,2593.0,14.37,7.2,10.59
1774,13-Ciudad Real,Hombres,2021,243763,2791,1789,3444.0,11.45,7.34,14.13
1775,13-Ciudad Real,Hombres,2022,,2704,1753,3781.0,,,
1776,13-Ciudad Real,Mujeres,1975,,2228,3685,,,,
1777,13-Ciudad Real,Mujeres,1976,,2139,3691,,,,
1778,13-Ciudad Real,Mujeres,1977,,2258,3472,,,,
1779,13-Ciudad Real,Mujeres,1978,,2291,3450,,,,
1780,13-Ciudad Real,Mujeres,1979,,2198,3436,,,,
1781,13-Ciudad Real,Mujeres,1980,,2148,3250,,,,
1782,13-Ciudad Real,Mujeres,1981,,2201,3280,,,,
1783,13-Ciudad Real,Mujeres,1982,,2198,3202,,,,
1784,13-Ciudad Real,Mujeres,1983,,2306,3182,,,,
1785,13-Ciudad Real,Mujeres,1984,,2216,3036,,,,
1786,13-Ciudad Real,Mujeres,1985,,2214,3109,,,,
1787,13-Ciudad Real,Mujeres,1986,,2206,2943,,,,
1788,13-Ciudad Real,Mujeres,1987,,2172,2952,,,,
1789,13-Ciudad Real,Mujeres,1988,,2197,2908,,,,
1790,13-Ciudad Real,Mujeres,1989,,2313,3006,,,,
1791,13-Ciudad Real,Mujeres,1990,,2306,2862,,,,
1792,13-Ciudad Real,Mujeres,1991,,2503,2812,,,,
1793,13-Ciudad Real,Mujeres,1992,,2270,2796,,,,
1794,13-Ciudad Real,Mujeres,1993,,2460,2679,,,,
1795,13-Ciudad Real,Mujeres,1994,,2382,2558,,,,
1796,13-Ciudad Real,Mujeres,1995,,2389,2474,,,,
1797,13-Ciudad Real,Mujeres,1996,244317,2389,2319,,9.78,9.49,
1798,13-Ciudad Real,Mujeres,1997,,2303,2355,,,,
1799,13-Ciudad Real,Mujeres,1998,244502,2471,2206,,10.11,9.02,
1800,13-Ciudad Real,Mujeres,1999,244259,2568,2265,,10.51,9.27,
1801,13-Ciudad Real,Mujeres,2000,243095,2413,2116,,9.93,8.7,
1802,13-Ciudad Real,Mujeres,2001,243593,2390,2145,,9.81,8.81,
1803,13-Ciudad Real,Mujeres,2002,245958,2473,2115,,10.05,8.6,
1804,13-Ciudad Real,Mujeres,2003,247067,2474,2195,,10.01,8.88,
1805,13-Ciudad Real,Mujeres,2004,249216,2401,2242,,9.63,9.0,
1806,13-Ciudad Real,Mujeres,2005,252265,2654,2376,,10.52,9.42,
1807,13-Ciudad Real,Mujeres,2006,255299,2389,2468,,9.36,9.67,
1808,13-Ciudad Real,Mujeres,2007,256649,2480,2527,,9.66,9.85,
1809,13-Ciudad Real,Mujeres,2008,261694,2521,2766,,9.63,10.57,
1810,13-Ciudad Real,Mujeres,2009,264235,2445,2562,,9.25,9.7,
1811,13-Ciudad Real,Mujeres,2010,265355,2274,2569,,8.57,9.68,
1812,13-Ciudad Real,Mujeres,2011,266097,2538,2452,,9.54,9.21,
1813,13-Ciudad Real,Mujeres,2012,266183,2642,2430,,9.93,9.13,
1814,13-Ciudad Real,Mujeres,2013,264074,2450,2233,,9.28,8.46,
1815,13-Ciudad Real,Mujeres,2014,261695,2458,2053,,9.39,7.85,
1816,13-Ciudad Real,Mujeres,2015,259142,2761,2177,,10.65,8.4,
1817,13-Ciudad Real,Mujeres,2016,256041,2418,2074,411.0,9.44,8.1,1.61
1818,13-Ciudad Real,Mujeres,2017,254250,2684,1869,593.0,10.56,7.35,2.33
1819,13-Ciudad Real,Mujeres,2018,252444,2554,1777,629.0,10.12,7.04,2.49
1820,13-Ciudad Real,Mujeres,2019,250884,2609,1729,643.0,10.4,6.89,2.56
1821,13-Ciudad Real,Mujeres,2020,250203,3409,1648,546.0,13.62,6.59,2.18
1822,13-Ciudad Real,Mujeres,2021,248828,2636,1705,629.0,10.59,6.85,2.53
1823,13-Ciudad Real,Mujeres,2022,,2711,1586,635.0,,,
1824,13-Ciudad Real,Total,1975,,4578,7663,,,,
1825,13-Ciudad Real,Total,1976,,4359,7541,,,,
1826,13-Ciudad Real,Total,1977,,4505,7239,,,,
1827,13-Ciudad Real,Total,1978,,4588,7248,,,,
1828,13-Ciudad Real,Total,1979,,4451,7131,,,,
1829,13-Ciudad Real,Total,1980,,4274,6902,,,,
1830,13-Ciudad Real,Total,1981,,4537,6823,,,,
1831,13-Ciudad Real,Total,1982,,4312,6710,,,,
1832,13-Ciudad Real,Total,1983,,4633,6617,,,,
1833,13-Ciudad Real,Total,1984,,4482,6484,,,,
1834,13-Ciudad Real,Total,1985,,4501,6295,,,,
1835,13-Ciudad Real,Total,1986,,4527,6176,,,,
1836,13-Ciudad Real,Total,1987,,4406,6085,,,,
1837,13-Ciudad Real,Total,1988,,4492,6084,,,,
1838,13-Ciudad Real,Total,1989,,4623,6052,,,,
1839,13-Ciudad Real,Total,1990,,4747,5886,,,,
1840,13-Ciudad Real,Total,1991,,5009,5837,,,,
1841,13-Ciudad Real,Total,1992,,4660,5702,,,,
1842,13-Ciudad Real,Total,1993,,4876,5555,,,,
1843,13-Ciudad Real,Total,1994,,4794,5394,,,,
1844,13-Ciudad Real,Total,1995,,4813,5130,,,,
1845,13-Ciudad Real,Total,1996,478672,4863,4818,,10.16,10.07,
1846,13-Ciudad Real,Total,1997,,4684,4788,,,,
1847,13-Ciudad Real,Total,1998,479474,4980,4597,,10.39,9.59,
1848,13-Ciudad Real,Total,1999,479087,5103,4561,,10.65,9.52,
1849,13-Ciudad Real,Total,2000,476633,4746,4480,,9.96,9.4,
1850,13-Ciudad Real,Total,2001,478581,4814,4460,,10.06,9.32,
1851,13-Ciudad Real,Total,2002,484338,5062,4386,,10.45,9.06,
1852,13-Ciudad Real,Total,2003,487670,5060,4523,,10.38,9.27,
1853,13-Ciudad Real,Total,2004,492914,4907,4734,,9.96,9.6,
1854,13-Ciudad Real,Total,2005,500060,5218,4905,,10.43,9.81,
1855,13-Ciudad Real,Total,2006,506864,4852,5141,,9.57,10.14,
1856,13-Ciudad Real,Total,2007,510122,5025,5101,,9.85,10.0,
1857,13-Ciudad Real,Total,2008,522343,5101,5647,,9.77,10.81,
1858,13-Ciudad Real,Total,2009,527273,5000,5290,,9.48,10.03,
1859,13-Ciudad Real,Total,2010,529453,4730,5183,,8.93,9.79,
1860,13-Ciudad Real,Total,2011,530175,5005,5048,,9.44,9.52,
1861,13-Ciudad Real,Total,2012,530250,5305,4889,,10.0,9.22,
1862,13-Ciudad Real,Total,2013,524962,5020,4588,,9.56,8.74,
1863,13-Ciudad Real,Total,2014,519613,5039,4245,,9.7,8.17,
1864,13-Ciudad Real,Total,2015,513713,5602,4325,,10.9,8.42,
1865,13-Ciudad Real,Total,2016,506888,5117,4258,3140.0,10.09,8.4,6.19
1866,13-Ciudad Real,Total,2017,502578,5419,4013,3419.0,10.78,7.98,6.8
1867,13-Ciudad Real,Total,2018,499100,5131,3676,3893.0,10.28,7.37,7.8
1868,13-Ciudad Real,Total,2019,495761,5223,3578,3991.0,10.54,7.22,8.05
1869,13-Ciudad Real,Total,2020,495045,6927,3412,3139.0,13.99,6.89,6.34
1870,13-Ciudad Real,Total,2021,492591,5427,3494,4073.0,11.02,7.09,8.27
1871,13-Ciudad Real,Total,2022,,5415,3339,4416.0,,,
1872,14-Córdoba,Hombres,1975,,2972,6619,,,,
1873,14-Córdoba,Hombres,1976,,3151,6548,,,,
1874,14-Córdoba,Hombres,1977,,2987,6418,,,,
1875,14-Córdoba,Hombres,1978,,3040,6453,,,,
1876,14-Córdoba,Hombres,1979,,2933,6340,,,,
1877,14-Córdoba,Hombres,1980,,3110,6172,,,,
1878,14-Córdoba,Hombres,1981,,3091,5909,,,,
1879,14-Córdoba,Hombres,1982,,2996,5836,,,,
1880,14-Córdoba,Hombres,1983,,3048,5550,,,,
1881,14-Córdoba,Hombres,1984,,3144,5629,,,,
1882,14-Córdoba,Hombres,1985,,3236,5299,,,,
1883,14-Córdoba,Hombres,1986,,3261,5257,,,,
1884,14-Córdoba,Hombres,1987,,3199,5130,,,,
1885,14-Córdoba,Hombres,1988,,3155,5326,,,,
1886,14-Córdoba,Hombres,1989,,3357,5129,,,,
1887,14-Córdoba,Hombres,1990,,3385,5073,,,,
1888,14-Córdoba,Hombres,1991,,3522,4941,,,,
1889,14-Córdoba,Hombres,1992,,3305,5009,,,,
1890,14-Córdoba,Hombres,1993,,3522,4820,,,,
1891,14-Córdoba,Hombres,1994,,3488,4607,,,,
1892,14-Córdoba,Hombres,1995,,3544,4322,,,,
1893,14-Córdoba,Hombres,1996,372249,3495,4172,,9.39,11.21,
1894,14-Córdoba,Hombres,1997,,3410,4131,,,,
1895,14-Córdoba,Hombres,1998,375244,3705,4258,,9.87,11.35,
1896,14-Córdoba,Hombres,1999,376237,3592,4127,,9.55,10.97,
1897,14-Córdoba,Hombres,2000,376308,3439,4133,,9.14,10.98,
1898,14-Córdoba,Hombres,2001,376511,3493,3965,,9.28,10.53,
1899,14-Córdoba,Hombres,2002,377328,3643,4074,,9.65,10.8,
1900,14-Córdoba,Hombres,2003,379989,3727,4228,,9.81,11.13,
1901,14-Córdoba,Hombres,2004,382213,3664,4244,,9.59,11.1,
1902,14-Córdoba,Hombres,2005,384749,3790,4269,,9.85,11.1,
1903,14-Córdoba,Hombres,2006,386939,3607,4443,,9.32,11.48,
1904,14-Córdoba,Hombres,2007,389173,3709,4322,,9.53,11.11,
1905,14-Córdoba,Hombres,2008,392658,3733,4536,,9.51,11.55,
1906,14-Córdoba,Hombres,2009,395225,3663,4297,,9.27,10.87,
1907,14-Córdoba,Hombres,2010,395570,3643,4044,,9.21,10.22,
1908,14-Córdoba,Hombres,2011,395858,3689,4114,,9.32,10.39,
1909,14-Córdoba,Hombres,2012,395300,3832,3877,,9.69,9.81,
1910,14-Córdoba,Hombres,2013,394189,3672,3706,,9.32,9.4,
1911,14-Córdoba,Hombres,2014,392644,3686,3693,,9.39,9.41,
1912,14-Córdoba,Hombres,2015,390559,3942,3577,,10.09,9.16,
1913,14-Córdoba,Hombres,2016,388470,3835,3530,4219.0,9.87,9.09,10.86
1914,14-Córdoba,Hombres,2017,386736,3986,3426,4341.0,10.31,8.86,11.22
1915,14-Córdoba,Hombres,2018,385085,3877,3160,4517.0,10.07,8.21,11.73
1916,14-Córdoba,Hombres,2019,383790,3830,3091,4651.0,9.98,8.05,12.12
1917,14-Córdoba,Hombres,2020,382886,4132,2872,3294.0,10.79,7.5,8.6
1918,14-Córdoba,Hombres,2021,380473,4253,2912,4958.0,11.18,7.65,13.03
1919,14-Córdoba,Hombres,2022,,4332,2852,5090.0,,,
1920,14-Córdoba,Mujeres,1975,,2953,6073,,,,
1921,14-Córdoba,Mujeres,1976,,2904,6233,,,,
1922,14-Córdoba,Mujeres,1977,,2654,6124,,,,
1923,14-Córdoba,Mujeres,1978,,2911,5985,,,,
1924,14-Córdoba,Mujeres,1979,,2775,5789,,,,
1925,14-Córdoba,Mujeres,1980,,2884,5660,,,,
1926,14-Córdoba,Mujeres,1981,,2983,5497,,,,
1927,14-Córdoba,Mujeres,1982,,2729,5563,,,,
1928,14-Córdoba,Mujeres,1983,,2898,5254,,,,
1929,14-Córdoba,Mujeres,1984,,2867,5255,,,,
1930,14-Córdoba,Mujeres,1985,,2948,5029,,,,
1931,14-Córdoba,Mujeres,1986,,3048,4984,,,,
1932,14-Córdoba,Mujeres,1987,,2922,4851,,,,
1933,14-Córdoba,Mujeres,1988,,3119,4734,,,,
1934,14-Córdoba,Mujeres,1989,,3061,4779,,,,
1935,14-Córdoba,Mujeres,1990,,3017,4736,,,,
1936,14-Córdoba,Mujeres,1991,,3216,4630,,,,
1937,14-Córdoba,Mujeres,1992,,3016,4727,,,,
1938,14-Córdoba,Mujeres,1993,,3269,4569,,,,
1939,14-Córdoba,Mujeres,1994,,3203,4277,,,,
1940,14-Córdoba,Mujeres,1995,,3330,3936,,,,
1941,14-Córdoba,Mujeres,1996,389152,3179,3905,,8.17,10.03,
1942,14-Córdoba,Mujeres,1997,,3210,3931,,,,
1943,14-Córdoba,Mujeres,1998,391931,3433,3820,,8.76,9.75,
1944,14-Córdoba,Mujeres,1999,392439,3399,3824,,8.66,9.74,
1945,14-Córdoba,Mujeres,2000,392929,3310,3855,,8.42,9.81,
1946,14-Córdoba,Mujeres,2001,393114,3302,3893,,8.4,9.9,
1947,14-Córdoba,Mujeres,2002,393803,3462,3811,,8.79,9.68,
1948,14-Córdoba,Mujeres,2003,395955,3451,3946,,8.72,9.97,
1949,14-Córdoba,Mujeres,2004,397657,3425,3860,,8.61,9.71,
1950,14-Córdoba,Mujeres,2005,399627,3550,4009,,8.88,10.03,
1951,14-Córdoba,Mujeres,2006,401348,3341,4123,,8.32,10.27,
1952,14-Córdoba,Mujeres,2007,403009,3497,3990,,8.68,9.9,
1953,14-Córdoba,Mujeres,2008,406164,3478,4143,,8.56,10.2,
1954,14-Córdoba,Mujeres,2009,408773,3325,4012,,8.13,9.81,
1955,14-Córdoba,Mujeres,2010,409538,3363,3863,,8.21,9.43,
1956,14-Córdoba,Mujeres,2011,409999,3526,3805,,8.6,9.28,
1957,14-Córdoba,Mujeres,2012,409198,3716,3642,,9.08,8.9,
1958,14-Córdoba,Mujeres,2013,408233,3488,3461,,8.54,8.48,
1959,14-Córdoba,Mujeres,2014,406758,3472,3485,,8.54,8.57,
1960,14-Córdoba,Mujeres,2015,405052,3931,3473,,9.7,8.57,
1961,14-Córdoba,Mujeres,2016,403140,3664,3371,900.0,9.09,8.36,2.23
1962,14-Córdoba,Mujeres,2017,401483,3887,3071,1036.0,9.68,7.65,2.58
1963,14-Córdoba,Mujeres,2018,400155,3945,3049,1233.0,9.86,7.62,3.08
1964,14-Córdoba,Mujeres,2019,399189,3919,2907,1083.0,9.82,7.28,2.71
1965,14-Córdoba,Mujeres,2020,398565,4167,2777,734.0,10.46,6.97,1.84
1966,14-Córdoba,Mujeres,2021,396316,4103,2887,948.0,10.35,7.28,2.39
1967,14-Córdoba,Mujeres,2022,,4284,2726,967.0,,,
1968,14-Córdoba,Total,1975,,5925,12692,,,,
1969,14-Córdoba,Total,1976,,6055,12781,,,,
1970,14-Córdoba,Total,1977,,5641,12542,,,,
1971,14-Córdoba,Total,1978,,5951,12438,,,,
1972,14-Córdoba,Total,1979,,5708,12129,,,,
1973,14-Córdoba,Total,1980,,5994,11832,,,,
1974,14-Córdoba,Total,1981,,6074,11406,,,,
1975,14-Córdoba,Total,1982,,5725,11399,,,,
1976,14-Córdoba,Total,1983,,5946,10804,,,,
1977,14-Córdoba,Total,1984,,6011,10884,,,,
1978,14-Córdoba,Total,1985,,6184,10328,,,,
1979,14-Córdoba,Total,1986,,6309,10241,,,,
1980,14-Córdoba,Total,1987,,6121,9981,,,,
1981,14-Córdoba,Total,1988,,6274,10060,,,,
1982,14-Córdoba,Total,1989,,6418,9908,,,,
1983,14-Córdoba,Total,1990,,6402,9809,,,,
1984,14-Córdoba,Total,1991,,6738,9571,,,,
1985,14-Córdoba,Total,1992,,6321,9736,,,,
1986,14-Córdoba,Total,1993,,6791,9389,,,,
1987,14-Córdoba,Total,1994,,6691,8884,,,,
1988,14-Córdoba,Total,1995,,6874,8258,,,,
1989,14-Córdoba,Total,1996,761401,6674,8077,,8.77,10.61,
1990,14-Córdoba,Total,1997,,6620,8062,,,,
1991,14-Córdoba,Total,1998,767175,7138,8078,,9.3,10.53,
1992,14-Córdoba,Total,1999,768676,6991,7951,,9.09,10.34,
1993,14-Córdoba,Total,2000,769237,6749,7988,,8.77,10.38,
1994,14-Córdoba,Total,2001,769625,6795,7858,,8.83,10.21,
1995,14-Córdoba,Total,2002,771131,7105,7885,,9.21,10.23,
1996,14-Córdoba,Total,2003,775944,7178,8174,,9.25,10.53,
1997,14-Córdoba,Total,2004,779870,7089,8104,,9.09,10.39,
1998,14-Córdoba,Total,2005,784376,7340,8278,,9.36,10.55,
1999,14-Córdoba,Total,2006,788287,6948,8566,,8.81,10.87,
2000,14-Córdoba,Total,2007,792182,7206,8312,,9.1,10.49,
2001,14-Córdoba,Total,2008,798822,7211,8679,,9.03,10.86,
2002,14-Córdoba,Total,2009,803998,6988,8309,,8.69,10.33,
2003,14-Córdoba,Total,2010,805108,7006,7907,,8.7,9.82,
2004,14-Córdoba,Total,2011,805857,7215,7919,,8.95,9.83,
2005,14-Córdoba,Total,2012,804498,7548,7519,,9.38,9.35,
2006,14-Córdoba,Total,2013,802422,7160,7167,,8.92,8.93,
2007,14-Córdoba,Total,2014,799402,7158,7178,,8.95,8.98,
2008,14-Córdoba,Total,2015,795611,7873,7050,,9.9,8.86,
2009,14-Córdoba,Total,2016,791610,7499,6901,5119.0,9.47,8.72,6.47
2010,14-Córdoba,Total,2017,788219,7873,6497,5377.0,9.99,8.24,6.82
2011,14-Córdoba,Total,2018,785240,7822,6209,5750.0,9.96,7.91,7.32
2012,14-Córdoba,Total,2019,782979,7749,5998,5734.0,9.9,7.66,7.32
2013,14-Córdoba,Total,2020,781451,8299,5649,4028.0,10.62,7.23,5.15
2014,14-Córdoba,Total,2021,776789,8356,5799,5906.0,10.76,7.47,7.6
2015,14-Córdoba,Total,2022,,8616,5578,6057.0,,,
2016,15-A Coruña,Hombres,1975,,4684,9372,,,,
2017,15-A Coruña,Hombres,1976,,4636,9493,,,,
2018,15-A Coruña,Hombres,1977,,4812,9480,,,,
2019,15-A Coruña,Hombres,1978,,4655,9267,,,,
2020,15-A Coruña,Hombres,1979,,4712,8603,,,,
2021,15-A Coruña,Hombres,1980,,4484,8078,,,,
2022,15-A Coruña,Hombres,1981,,4675,7940,,,,
2023,15-A Coruña,Hombres,1982,,4924,7435,,,,
2024,15-A Coruña,Hombres,1983,,4698,6702,,,,
2025,15-A Coruña,Hombres,1984,,4817,6395,,,,
2026,15-A Coruña,Hombres,1985,,4970,5889,,,,
2027,15-A Coruña,Hombres,1986,,5049,5372,,,,
2028,15-A Coruña,Hombres,1987,,4998,5440,,,,
2029,15-A Coruña,Hombres,1988,,5213,5056,,,,
2030,15-A Coruña,Hombres,1989,,5176,4883,,,,
2031,15-A Coruña,Hombres,1990,,5392,4613,,,,
2032,15-A Coruña,Hombres,1991,,5373,4526,,,,
2033,15-A Coruña,Hombres,1992,,5378,4449,,,,
2034,15-A Coruña,Hombres,1993,,5441,4351,,,,
2035,15-A Coruña,Hombres,1994,,5532,3932,,,,
2036,15-A Coruña,Hombres,1995,,5663,3797,,,,
2037,15-A Coruña,Hombres,1996,533921,5832,3795,,10.92,7.11,
2038,15-A Coruña,Hombres,1997,,5479,3934,,,,
2039,15-A Coruña,Hombres,1998,531769,5473,3942,,10.29,7.41,
2040,15-A Coruña,Hombres,1999,532943,5762,3896,,10.81,7.31,
2041,15-A Coruña,Hombres,2000,531744,5602,4137,,10.54,7.78,
2042,15-A Coruña,Hombres,2001,532039,5580,4047,,10.49,7.61,
2043,15-A Coruña,Hombres,2002,533914,5492,4053,,10.29,7.59,
2044,15-A Coruña,Hombres,2003,538469,5896,4318,,10.95,8.02,
2045,15-A Coruña,Hombres,2004,538764,5798,4451,,10.76,8.26,
2046,15-A Coruña,Hombres,2005,541189,5889,4531,,10.88,8.37,
2047,15-A Coruña,Hombres,2006,542260,5751,4645,,10.61,8.57,
2048,15-A Coruña,Hombres,2007,544352,6012,4680,,11.04,8.6,
